,username_mittente,id_mittente,username_ricevente,id_ricevente,quarter,weights
46,wgarnews,2908699057,LadyPoop2,826332877457481728,1,0.06896551724137931
47,healthybuttrfly,99532356,JoeBiden,939091,1,0.06896551724137931
48,wgarnews,2908699057,L_DeWeaver,15248759,1,0.06896551724137931
49,wgarnews,2908699057,lynlinking,55113432,1,0.06896551724137931
50,monarchinmn,1087419399169019905,elderofziyon,15716004,1,0.06896551724137931
51,fun_horse,1489567152,MIT,15460048,1,0.06896551724137931
52,ptnickb,60696595,DontayeCarter,307456949,1,0.06896551724137931
53,healthybuttrfly,99532356,BenjaminPDixon,2949261587,1,0.06896551724137931
54,joseph2482f,3158156152,TPM,14717197,1,0.06896551724137931
55,missionaryblmm,753187516887527424,FLOTUS,1349154719386775552,1,0.06896551724137931
56,missionaryblmm,753187516887527424,BLMLA,2940882906,1,0.06896551724137931
57,joseph2482f,3158156152,latimes,16664681,1,0.06896551724137931
58,insane_voice,867077976210513920,DawnJT90,1167204774644785153,1,0.034482758620689655
59,insane_voice,867077976210513920,AndyDal02045409,1223884994415865856,1,0.034482758620689655
60,insane_voice,867077976210513920,DawnTJ90,1090739797386117121,1,0.034482758620689655
61,insane_voice,867077976210513920,CymaticWave,735260235196047360,1,0.034482758620689655
62,insane_voice,867077976210513920,DieterFrikadell,817123525207199744,1,0.034482758620689655
63,insane_voice,867077976210513920,FriendsOScience,1004694289,1,0.034482758620689655
64,insane_voice,867077976210513920,Damo__73_,3230532104,1,0.034482758620689655
65,insane_voice,867077976210513920,Bitcollector,845150211248861185,1,0.034482758620689655
66,insane_voice,867077976210513920,Cosmic_Engineer,943038836,1,0.034482758620689655
67,auydaplease,995292015633096704,RealCandaceO,878247600096509952,1,0.034482758620689655
68,insane_voice,867077976210513920,Climatehope2,1213510392464302081,1,0.034482758620689655
69,insane_voice,867077976210513920,BridgetHolmstro,215711626,1,0.034482758620689655
70,lrbitisnot,785327755214725120,OregonGovBrown,3023272478,1,0.034482758620689655
71,insane_voice,867077976210513920,Bergeonline,278512066,1,0.034482758620689655
72,insane_voice,867077976210513920,BadgersNo,22060331,1,0.034482758620689655
73,auc31,813760992756826112,Sifill_LDF,1507338108,1,0.034482758620689655
74,insane_voice,867077976210513920,GillesnFio,214173267,1,0.034482758620689655
75,insane_voice,867077976210513920,91996340e81d45a,2969418082,1,0.034482758620689655
76,insane_voice,867077976210513920,AtomsksSanakan,874191251087572992,1,0.034482758620689655
77,insane_voice,867077976210513920,GTMGQ,19111502,1,0.034482758620689655
78,insane_voice,867077976210513920,OscarsWild1,1084911963317112832,1,0.034482758620689655
79,insane_voice,867077976210513920,ItsTheAtmospher,611216143,1,0.034482758620689655
80,insane_voice,867077976210513920,WillO61152674,1145109681377091584,1,0.034482758620689655
81,insane_voice,867077976210513920,wlbeeton,861198402,1,0.034482758620689655
82,insane_voice,867077976210513920,triton6346,56881625,1,0.034482758620689655
83,insane_voice,867077976210513920,thinks_about_it,1138769843765878784,1,0.034482758620689655
84,insane_voice,867077976210513920,rumpledrumskin,1260489115,1,0.034482758620689655
85,insane_voice,867077976210513920,olivia_awaken,1082171360,1,0.034482758620689655
86,insane_voice,867077976210513920,k8rlnd1,934609130681131009,1,0.034482758620689655
87,insane_voice,867077976210513920,jwickers,46086956,1,0.034482758620689655
88,insane_voice,867077976210513920,fishyfish67,1044923978,1,0.034482758620689655
89,insane_voice,867077976210513920,dense_evi,1162698829931732992,1,0.034482758620689655
90,insane_voice,867077976210513920,cheryl1492,572239210,1,0.034482758620689655
91,insane_voice,867077976210513920,ammocrypta,310003884,1,0.034482758620689655
92,insane_voice,867077976210513920,aSinister,2855137220,1,0.034482758620689655
93,insane_voice,867077976210513920,TurtleFL,32159818,1,0.034482758620689655
94,insane_voice,867077976210513920,JamesRider3,379394639,1,0.034482758620689655
95,insane_voice,867077976210513920,TheDisproof,933440778394841088,1,0.034482758620689655
96,insane_voice,867077976210513920,Stephen93732980,1190235368211275777,1,0.034482758620689655
97,insane_voice,867077976210513920,SimonPearson961,723493596083699712,1,0.034482758620689655
98,insane_voice,867077976210513920,Schtickery,1094091174,1,0.034482758620689655
99,insane_voice,867077976210513920,Paulward44,865455346680184832,1,0.034482758620689655
100,insane_voice,867077976210513920,PaprikaLady,750299424513990656,1,0.034482758620689655
101,insane_voice,867077976210513920,Over400ppm,2433154158,1,0.034482758620689655
102,findinghappily,1644170233,amyklobuchar,33537967,1,0.034482758620689655
103,insane_voice,867077976210513920,MikeDel21893959,1127312829546156032,1,0.034482758620689655
104,insane_voice,867077976210513920,Mark_A_Lunn,2319057054,1,0.034482758620689655
105,insane_voice,867077976210513920,Jamz129,1066918647174590464,1,0.034482758620689655
106,chirpingkatee,2991321009,JohnBerman,20522862,1,0.034482758620689655
107,insane_voice,867077976210513920,0Sundance,425116151,1,0.034482758620689655
108,fun_horse,1489567152,USMC,10126672,1,0.034482758620689655
109,chirpingkatee,2991321009,MikeBloomberg,16581604,1,0.034482758620689655
110,reneerevelation,30133621,CBSNews,15012486,1,0.034482758620689655
111,heidiekmassey,39438261,ewarren,357606935,1,0.034482758620689655
112,fran_neena20409,3219680120,yashar,11744152,1,0.034482758620689655
113,manzerpartyof1,144750505,WoobieTuesday,30706364,1,0.034482758620689655
114,ptnickb,60696595,NaacpAtlanta,1291175449490489349,1,0.034482758620689655
115,healthybuttrfly,99532356,ninaturner,188793260,1,0.034482758620689655
116,myvision4canada,1054518741432623104,MrAndyNgo,2835451658,1,0.034482758620689655
117,healthybuttrfly,99532356,iamwandasykes,262799542,1,0.034482758620689655
118,monarchinmn,1087419399169019905,BernieSanders,216776631,1,0.034482758620689655
119,cynthiabasinet,15664534,nvlevy,21244178,1,0.034482758620689655
120,cynthiabasinet,15664534,amyklobuchar,33537967,1,0.034482758620689655
121,healthybuttrfly,99532356,SymoneDSanders,2434051392,1,0.034482758620689655
122,cjrosey4,1406419356,JoeBiden,939091,1,0.034482758620689655
123,missionaryblmm,753187516887527424,OsopePatrisse,84801794,1,0.034482758620689655
124,soloyochapin,93071854,hilaryr,15097615,1,0.034482758620689655
125,healthybuttrfly,99532356,Jaybefaunt,17133739,1,0.034482758620689655
126,fun_horse,1489567152,IBMWatson,29735775,1,0.034482758620689655
127,michell55125993,1157334459374608384,INQUEST_ORG,33931227,1,0.034482758620689655
128,fun_horse,1489567152,NAACP,44988185,1,0.034482758620689655
129,fun_horse,1489567152,NRA,21829541,1,0.034482758620689655
130,monarchinmn,1087419399169019905,IfNotNowOrg,2674458072,1,0.034482758620689655
131,cooksey_ford,4916551210,Nike,415859364,1,0.034482758620689655
132,michell55125993,1157334459374608384,forambrose1984,3015296530,1,0.034482758620689655
133,cooksey_ford,4916551210,FAIRImmigration,18956212,1,0.034482758620689655
134,coffeeafrique,926483999245193216,rokhsanafiaz,163191771,1,0.034482758620689655
135,ptnickb,60696595,Diddy,18220175,1,0.034482758620689655
136,ptnickb,60696595,AttorneyGriggs,145344704,1,0.034482758620689655
137,tcc4justice,4443200607,AntiwarMN,14274858,1,0.034482758620689655
138,tcc4justice,4443200607,BlackVisionsMN,2904739781,1,0.034482758620689655
139,chirpingkatee,2991321009,NewDay,1375289149,1,0.034482758620689655
140,chirpingkatee,2991321009,TimOBrien,20742461,1,0.034482758620689655
141,missionaryblmm,753187516887527424,KPFK,371828170,1,0.034482758620689655
142,carlofiorletta,23505647,realDonaldTrump,25073877,1,0.034482758620689655
143,missionaryblmm,753187516887527424,DocMellyMel,16662181,1,0.034482758620689655
144,coffeeafrique,926483999245193216,NewhamLondon,351734485,1,0.034482758620689655
145,holesmad,3423432653,realDonaldTrump,25073877,1,0.034482758620689655
146,florida44115126,1228035375068852229,realTuckFrumper,55060090,1,0.034482758620689655
147,tcc4justice,4443200607,webster,7632132,1,0.034482758620689655
148,tcc4justice,4443200607,shaunking,755113,1,0.034482758620689655
149,tcc4justice,4443200607,nvlevy,21244178,1,0.034482758620689655
150,tcc4justice,4443200607,WelfareRightsMN,1069895802,1,0.034482758620689655
151,tcc4justice,4443200607,WAMMwoman,1166254753,1,0.034482758620689655
152,tcc4justice,4443200607,UR_Ninja,2984679029,1,0.034482758620689655
153,tcc4justice,4443200607,ParksAndPower,4007096654,1,0.034482758620689655
154,tcc4justice,4443200607,NAACPmpls,3195344604,1,0.034482758620689655
155,tcc4justice,4443200607,MyonSr,1230280953915899904,1,0.034482758620689655
156,truthseeker2107,164106276,CNN,759251,1,0.034482758620689655
157,tcc4justice,4443200607,MIRACMN,178059856,1,0.034482758620689655
158,tcc4justice,4443200607,CUAPBMpls,589546782,1,0.034482758620689655
159,cjrosey4,1406419356,BernieSanders,216776631,1,0.034482758620689655
160,tcc4justice,4443200607,BurrellMyon,1151258755973210112,1,0.034482758620689655
161,tcc4justice,4443200607,Blklivesmatter,1604931252,1,0.034482758620689655
162,tcc4justice,4443200607,MyonFor,1222348803514171392,1,0.034482758620689655
163,insane_voice,867077976210513920,TQMKA,115325743,1,0.034482758620689655
164,chirpingkatee,2991321009,BernieSanders,216776631,1,0.034482758620689655
165,wgarnews,2908699057,RachelQuayle08,1635500544,1,0.034482758620689655
166,empathyeducates,202924368,AnaKasparian,23865382,1,0.034482758620689655
167,wgarnews,2908699057,PCKJ3627,2611093651,1,0.034482758620689655
168,wgarnews,2908699057,OddemocracyA,4807368283,1,0.034482758620689655
169,empathyeducates,202924368,BenjaminPDixon,2949261587,1,0.034482758620689655
170,empathyeducates,202924368,BrandNew535,716435110845808641,1,0.034482758620689655
171,wgarnews,2908699057,NationalFVPLS,2649608869,1,0.034482758620689655
172,710cali,827262685016252417,DarrellIssa,22509548,1,0.034482758620689655
173,empathyeducates,202924368,DemSocialists,355591226,1,0.034482758620689655
174,passionriver,50345514,ChrissyMetz,101431573,1,0.034482758620689655
175,joseph2482f,3158156152,JerryDunleavy,18170845,1,0.034482758620689655
176,empathyeducates,202924368,GravelInstitute,14709326,1,0.034482758620689655
177,empathyeducates,202924368,HumanistReport,3075856310,1,0.034482758620689655
178,wgarnews,2908699057,JennyPineapple2,822234835573821440,1,0.034482758620689655
179,empathyeducates,202924368,OurRevolution,753623149929869312,1,0.034482758620689655
180,empathyeducates,202924368,ProudResister,1258594071678836739,1,0.034482758620689655
181,wgarnews,2908699057,GerryGeorgatos,132200305,1,0.034482758620689655
182,wgarnews,2908699057,FaiMujer,1010908498723344390,1,0.034482758620689655
183,wgarnews,2908699057,rationalbitch,1445053273,1,0.034482758620689655
184,_chaneljunkie,380701904,realDonaldTrump,25073877,1,0.034482758620689655
185,wgarnews,2908699057,CapesJoy,761924811635331072,1,0.034482758620689655
186,empathyeducates,202924368,briebriejoy,1332630685,1,0.034482758620689655
187,empathyeducates,202924368,democracynow,16935292,1,0.034482758620689655
188,empathyeducates,202924368,justicedems,820705814906339328,1,0.034482758620689655
189,jillpiggott,3116066493,CarolinaE1962,1051229157802344448,1,0.034482758620689655
190,empathyeducates,202924368,AbdulElSayed,35516339,1,0.034482758620689655
191,710cali,827262685016252417,AandGShow,24717436,1,0.034482758620689655
192,joseph2482f,3158156152,washingtonpost,2467791,1,0.034482758620689655
193,joseph2482f,3158156152,dailykos,20818801,1,0.034482758620689655
194,wgarnews,2908699057,paulinehollywoo,1396733065,1,0.034482758620689655
195,jillpiggott,3116066493,jettica65,28886855,1,0.034482758620689655
196,wgarnews,2908699057,noplaceforsheep,233343317,1,0.034482758620689655
197,wgarnews,2908699057,mormorlady,769104366376656896,1,0.034482758620689655
198,710cali,827262685016252417,TheUSBombs,243175798,1,0.034482758620689655
199,wgarnews,2908699057,twtrrr,47353721,1,0.034482758620689655
200,jillpiggott,3116066493,hannahkauthor,931708220,1,0.034482758620689655
201,wgarnews,2908699057,lobbycoorg,908466132453007360,1,0.034482758620689655
202,wgarnews,2908699057,janettj777,1463314856,1,0.034482758620689655
203,710cali,827262685016252417,LarryOConnor,89297892,1,0.034482758620689655
204,710cali,827262685016252417,KurtSchlichter,18089606,1,0.034482758620689655
205,710cali,827262685016252417,WinterbleShow,15037964,1,0.034482758620689655
206,710cali,827262685016252417,KatrinaFoley,45295248,1,0.034482758620689655
207,710cali,827262685016252417,KABCRadio,24263424,1,0.034482758620689655
208,wildgypsy8,1161393422164512770,BernieSanders,216776631,1,0.034482758620689655
209,710cali,827262685016252417,Johnnydontlike,81449012,1,0.034482758620689655
210,wgarnews,2908699057,anne_clothier,768362756353339392,1,0.034482758620689655
211,joseph2482f,3158156152,TheAtlantic,35773039,1,0.034482758620689655
212,joseph2482f,3158156152,realDonaldTrump,25073877,1,0.034482758620689655
213,joseph2482f,3158156152,rollcall,15922214,1,0.034482758620689655
214,710cali,827262685016252417,FlavorFlav,238020959,1,0.034482758620689655
215,jillpiggott,3116066493,KarineOmry,1033946313858142208,1,0.034482758620689655
216,empathyeducates,202924368,sunrisemvmt,1880725393,1,0.034482758620689655
217,empathyeducates,202924368,RBReich,148529707,1,0.034482758620689655
218,wgarnews,2908699057,prudinx,613264547,1,0.034482758620689655
219,wuperkins,218113799,RyanPHaygood,1615960123,1,0.034482758620689655
220,4grownfolks,1178864977588998144,Georgia_AG,234400240,1,0.034482758620689655
221,4grownfolks,1178864977588998144,GBI_GA,2437546892,1,0.034482758620689655
222,omekongo,16858755,BrianKempGA,47437206,1,0.034482758620689655
223,1978low,95777368,themikemccauley,1225578854082760704,1,0.034482758620689655
224,wuperkins,218113799,GovMurphy,948946378939609089,1,0.034482758620689655
225,710cali,827262685016252417,AOC,138203134,1,0.034482758620689655
226,ajohn879,401770763,jamooreforsc15,767503544144498690,1,0.034482758620689655
227,joseph2482f,3158156152,BuzzFeedNews,1020058453,1,0.034482758620689655
228,joseph2482f,3158156152,DiamondandSilk,2908170952,1,0.034482758620689655
229,jjhscrean,1263544591665545216,shaunking,755113,1,0.034482758620689655
230,drdanijackson,1149156679159865345,sulane7,400778206,1,0.0
231,gallantpelham,1008780623157301249,dlu2hnbh,796935737899884544,1,0.0
232,gallantpelham,1008780623157301249,WorldPeaceFdtn,509188785,1,0.0
233,gallantpelham,1008780623157301249,awisephd,912466269311561728,1,0.0
234,fun_horse,1489567152,JCreatureTravel,17415011,1,0.0
235,gallantpelham,1008780623157301249,phonyette,1121473848937988097,1,0.0
236,fun_horse,1489567152,MSNBC,2836421,1,0.0
237,gallantpelham,1008780623157301249,SteveBellow,24461934,1,0.0
238,gallantpelham,1008780623157301249,StatistQuoPod,1102715961629724673,1,0.0
239,fun_horse,1489567152,MatthewJshow,762932101,1,0.0
240,gallantpelham,1008780623157301249,nationalparke,1041044041,1,0.0
241,fun_horse,1489567152,Google_Comms,913521757100769280,1,0.0
242,gallantpelham,1008780623157301249,teenwitchtoo,62401942,1,0.0
243,drdanijackson,1149156679159865345,somedocs,987321611329130496,1,0.0
244,friendofmino,4405317459,Santandave1,539506506,1,0.0
245,galwaycyclist,1042524595910144000,brainlaw,17076774,1,0.0
246,drdanijackson,1149156679159865345,noMOdeaths,1019575051509747712,1,0.0
247,galwaycyclist,1042524595910144000,HeadAndBrain,304487324,1,0.0
248,drdanijackson,1149156679159865345,patosilveyra,57221482,1,0.0
249,gallantpelham,1008780623157301249,wishbumpycoulda,813854488280924160,1,0.0
250,dzadzey,4134484817,KatrinaPierson,25429371,1,0.0
251,drdanijackson,1149156679159865345,ritarneo,490693669,1,0.0
252,fun_horse,1489567152,BernieSanders,216776631,1,0.0
253,fun_horse,1489567152,Blklivesmatter,1604931252,1,0.0
254,drdanijackson,1149156679159865345,rocketgirlmd,94068362,1,0.0
255,fun_horse,1489567152,CDCgov,146569971,1,0.0
256,dwight00738722,2455379318,realDonaldTrump,25073877,1,0.0
257,dwight00738722,2455379318,PARISDENNARD,66923871,1,0.0
258,dwight00738722,2455379318,GOP,11134252,1,0.0
259,fun_horse,1489567152,Missidc5,27756007,1,0.0
260,fun_horse,1489567152,Somalia,720338654267252736,1,0.0
261,gallantpelham,1008780623157301249,Manly_Paul,322028600,1,0.0
262,gallantpelham,1008780623157301249,KimberlyWriter,16373299,1,0.0
263,fun_horse,1489567152,SecretService,115749048,1,0.0
264,fun_horse,1489567152,TrumpWarRoom,1108472017144201216,1,0.0
265,fun_horse,1489567152,TylerOlson1791,2928933496,1,0.0
266,fun_horse,1489567152,USArmy,8775672,1,0.0
267,fun_horse,1489567152,WhiteHouse,1323730225067339784,1,0.0
268,fun_horse,1489567152,dbongino,232901331,1,0.0
269,fun_horse,1489567152,RonPaul,287413569,1,0.0
270,drekhs,1083022841367457792,celly_speaks,274585815,1,0.0
271,fun_horse,1489567152,federalreserve,26538229,1,0.0
272,fun_horse,1489567152,getongab,767960339547774976,1,0.0
273,fun_horse,1489567152,jonnygould,17581772,1,0.0
274,fun_horse,1489567152,mattgaetz,58579942,1,0.0
275,drekhs,1083022841367457792,MikeOwcarz,34056383,1,0.0
276,dumboldtrumpdjt,817446975054323713,WhiteHouse,1323730225067339784,1,0.0
277,fun_horse,1489567152,RepThomasMassie,975200486,1,0.0
278,dumboldtrumpdjt,817446975054323713,realDonaldTrump,25073877,1,0.0
279,drdanijackson,1149156679159865345,vivianleemd,745645578,1,0.0
280,drdanijackson,1149156679159865345,usnehal,38287431,1,0.0
281,fun_horse,1489567152,RepDanCrenshaw,1080894931311431682,1,0.0
282,fun_horse,1489567152,RealJamesWoods,78523300,1,0.0
283,fun_horse,1489567152,rww_gop,960970750017589248,1,0.0
284,fun_horse,1489567152,xusiduo,277733230,1,0.0
285,funkybrownchick,8085502,JeffreyPlatts,14433603,1,0.0
286,funkybrownchick,8085502,TheDailyShow,158414847,1,0.0
287,funkybrownchick,8085502,Trevornoah,46335511,1,0.0
288,gallantpelham,1008780623157301249,1hypothesis,4808985928,1,0.0
289,fun_horse,1489567152,ODNIgov,56838279,1,0.0
290,gallantpelham,1008780623157301249,Ikedixon4,1035900126349414400,1,0.0
291,drdanijackson,1149156679159865345,tmprowell,86970530,1,0.0
292,gallantpelham,1008780623157301249,DuaneAMoody,198231285,1,0.0
293,fburew,1253133985737138177,SaraCarterDC,25202268,1,0.0
294,freshephi,1257595923087208449,GhanaRights,1243217459953442817,1,0.0
295,ericachenoweth,346294679,alixabeth,23641386,1,0.0
296,fabfashionista8,213328236,NMAAHC,36972997,1,0.0
297,fabfashionista8,213328236,Deoliver47,15987376,1,0.0
298,excocet,107164966,Public_Citizen,14335586,1,0.0
299,gerryedmonds,423967101,_SJPeace_,716432228,1,0.0
300,evolvingmanlbv,701208785331875840,staceyabrams,216065430,1,0.0
301,evolvingmanlbv,701208785331875840,ViewFromWise,507877806,1,0.0
302,evolvingmanlbv,701208785331875840,SymoneDSanders,2434051392,1,0.0
303,evjone2019,1107415287161331712,dailykos,20818801,1,0.0
304,evjone2019,1107415287161331712,_AdrianWright,1157726368903376898,1,0.0
305,evjone2019,1107415287161331712,Politics_Polls,1903105045,1,0.0
306,evjone2019,1107415287161331712,Civiqs,1452644936,1,0.0
307,everygyrl,703665459820822528,triplthreatjim2,1205853946801053696,1,0.0
308,everygyrl,703665459820822528,donwinslow,255812611,1,0.0
309,everygyrl,703665459820822528,Yamiche,89887215,1,0.0
310,evelittlepage,1278701004,afrosabi,1056242579153543168,1,0.0
311,evelittlepage,1278701004,_hello_ocean_,28969723,1,0.0
312,ettysh,25659700,KTHopkins,21439144,1,0.0
313,esportswomen,1079579727570952197,dkpiper_y,1034741593,1,0.0
314,esportswomen,1079579727570952197,BWestbrookAZ8,831308549372260352,1,0.0
315,fabfashionista8,213328236,Phil_Lewis_,286998245,1,0.0
316,fabfashionista8,213328236,QasimRashid,85583894,1,0.0
317,fabfashionista8,213328236,thecrisismag,85867265,1,0.0
318,fashai2630,704454603912384516,Yamiche,89887215,1,0.0
319,femwynn,3111898543,hilaryr,15097615,1,0.0
320,fifty1ststate,109799711,BernieSanders,216776631,1,0.0
321,fifty1ststate,109799711,MrChuckD,35831704,1,0.0
322,fifty1ststate,109799711,PublicEnemyFTP,518737741,1,0.0
323,fifty1ststate,109799711,SenSanders,29442313,1,0.0
324,fifty1ststate,109799711,hilaryr,15097615,1,0.0
325,fashai2630,704454603912384516,jonlovett,174110843,1,0.0
326,findinghappily,1644170233,PeteButtigieg,226222147,1,0.0
327,fashai2630,704454603912384516,PodSaveAmerica,816869611480186880,1,0.0
328,fabiennenoble,1231122511,krystalball,21862217,1,0.0
329,fashai2630,704454603912384516,PBS,12133382,1,0.0
330,fashai2630,704454603912384516,NewsHour,14437914,1,0.0
331,fanfare100,2627893322,nadinevdVelde,464419646,1,0.0
332,fanfare100,2627893322,RashidaTlaib,435331179,1,0.0
333,fanfare100,2627893322,Lord_HelpUsNow,138890203,1,0.0
334,fanfare100,2627893322,Dooty2020,1215625078811086848,1,0.0
335,fakelies,50894496,_SJPeace_,716432228,1,0.0
336,fabiennenoble,1231122511,stephlynn1982,214796347,1,0.0
337,ericachenoweth,346294679,neileywordnerd,1217228193981181952,1,0.0
338,ericachenoweth,346294679,Victor_Asal,1296010872,1,0.0
339,freestylepol,432224668,sunny,139847909,1,0.0
340,ericachenoweth,346294679,VTPoliticsProf,32388250,1,0.0
341,formergoper,745797379262119941,tedharvey,17872997,1,0.0
342,ecodecoarora,172166938,TIFF_NET,53184267,1,0.0
343,foucaultwelles,833373624,moyazb,17998081,1,0.0
344,ebonykizzie,1160742794677370883,MeritLaw,1415386915,1,0.0
345,dzifah,26555800,JewelsJourneys,975858237147840512,1,0.0
346,dzadzey,4134484817,TeamTrump,729676086632656900,1,0.0
347,fran_neena20409,3219680120,4everNeverTrump,252357183,1,0.0
348,dzadzey,4134484817,PastorDScott,2471692340,1,0.0
349,femwynn,3111898543,CuomoPrimeTime,902725445334044677,1,0.0
350,freddyjb7,34176192,ImaginexJustice,879363174134239232,1,0.0
351,freddyjb7,34176192,SnoopDogg,3004231,1,0.0
352,freddyjb7,34176192,Tip,117778179,1,0.0
353,freddyjb7,34176192,Tmusiclover1,2993981110,1,0.0
354,freddyjb7,34176192,brucefranksjr,67801509,1,0.0
355,freddyjb7,34176192,davidbanner,31360279,1,0.0
356,freddyjb7,34176192,shaunking,755113,1,0.0
357,freddyjb7,34176192,thehill,1917731,1,0.0
358,freestylepol,432224668,Yamiche,89887215,1,0.0
359,freestylepol,432224668,morningmika,18227519,1,0.0
360,formergoper,745797379262119941,kz0814,18756585,1,0.0
361,formergoper,745797379262119941,RyanAFournier,166751745,1,0.0
362,ed_watchdog,1199344407398367232,DOEChancellor,766325395708870656,1,0.0
363,engineer_eden,833958747269656576,DlaminiZuma,2942978628,1,0.0
364,ericachenoweth,346294679,MeghanWilson,466049766,1,0.0
365,ericachenoweth,346294679,KristinMNovotny,2823590973,1,0.0
366,epicwomenvets,986083536,shannonrwatts,246939630,1,0.0
367,epicwomenvets,986083536,LeftInLouisiana,1258385755,1,0.0
368,engineer_eden,833958747269656576,nelsonchamisa,192100065,1,0.0
369,engineer_eden,833958747269656576,matigary,4926928720,1,0.0
370,engineer_eden,833958747269656576,SADC_News,769586483254726656,1,0.0
371,engineer_eden,833958747269656576,MichaelMuteked1,957243115978584066,1,0.0
372,empathyeducates,202924368,allinwithchris,1286312880,1,0.0
373,edenfieldpl,3418384394,AOC,138203134,1,0.0
374,florida44115126,1228035375068852229,Margare98136428,904126115983364097,1,0.0
375,florida44115126,1228035375068852229,TomthunkitsMind,289118612,1,0.0
376,florida44115126,1228035375068852229,_Action2Change,876754076112912384,1,0.0
377,florida44115126,1228035375068852229,__dyl_n,413603715,1,0.0
378,fmri_guy,2377958781,joshtpm,21268897,1,0.0
379,formergoper,745797379262119941,ChadBanghart,849098196819353600,1,0.0
380,formergoper,745797379262119941,DanielNewman,196415460,1,0.0
381,elleessw,454309244,_SJPeace_,716432228,1,0.0
382,freddyjb7,34176192,FredTJoseph,2729784259,1,0.0
383,zinnedproject,115463768,KiaLCaldwell,1881235969,1,0.0
384,gerryedmonds,423967101,legallybland02,395489539,1,0.0
385,jakki2004,476410624,shaunking,755113,1,0.0
386,itsnorbitpeters,2854781367,WhiteHouse,1323730225067339784,1,0.0
387,itsnorbitpeters,2854781367,dancrenshaw,133733789,1,0.0
388,itsnorbitpeters,2854781367,greggutfeld,28628850,1,0.0
389,itsnorbitpeters,2854781367,realDonaldTrump,25073877,1,0.0
390,itsweezie,122825865,BernieSanders,216776631,1,0.0
