,username_mittente,id_mittente,username_ricevente,id_ricevente,quarter,weights
0,motor_felipe,1236537956610887680,allanldsantos,52048790,3,1.0
1,pengologist,16548831,SeattlePD,25101704,3,0.45454545454545453
2,info4u2know,47725408,thehill,1917731,3,0.38961038961038963
3,info4u2know,47725408,realDonaldTrump,25073877,3,0.35714285714285715
4,mskaryn13,19201705,realDonaldTrump,25073877,3,0.24025974025974026
5,stephen_manion,979634640,realDonaldTrump,25073877,3,0.22077922077922077
6,spicoli_69,315436946,NFL,19426551,3,0.22077922077922077
7,antknowsmaui,1021034203134038017,realDonaldTrump,25073877,3,0.19480519480519481
8,navy30vet,1226646093087285249,nahmias,22447078,3,0.18181818181818182
9,philipsuttonwi1,1266598922971082752,realDonaldTrump,25073877,3,0.17532467532467533
10,navy30vet,1226646093087285249,jangelooff,263332399,3,0.14935064935064934
11,navy30vet,1226646093087285249,chayesmatthew,1411902361,3,0.14935064935064934
12,navy30vet,1226646093087285249,protest_nyc,1266803934166949889,3,0.14285714285714285
13,motor_felipe,1236537956610887680,realDonaldTrump,25073877,3,0.12987012987012986
14,schroederwrite,398241612,GOP,11134252,3,0.12987012987012986
15,redwood75746520,1266960008958246913,JoeBiden,939091,3,0.12987012987012986
16,navy30vet,1226646093087285249,macfathom,19469743,3,0.12987012987012986
17,mikeotheteacher,249735721,realDonaldTrump,25073877,3,0.12337662337662338
18,djblackzitoun,1166582221039386626,Wewillrocku66,763631487082266624,3,0.11038961038961038
19,seven_five_zero,1325945426600669184,realDonaldTrump,25073877,3,0.1038961038961039
20,beautifulone119,1293313434654781440,icecube,19671129,3,0.1038961038961039
21,djblackzitoun,1166582221039386626,RebeccaLMahan,14296615,3,0.09740259740259741
22,navy30vet,1226646093087285249,BilldeBlasio,476193064,3,0.09740259740259741
23,navy30vet,1226646093087285249,erinmdurkin,63001307,3,0.09090909090909091
24,info4u2know,47725408,politicususa,14792049,3,0.09090909090909091
25,schroederwrite,398241612,realDonaldTrump,25073877,3,0.09090909090909091
26,djblackzitoun,1166582221039386626,MohammedNahir,1365493799544188929,3,0.08441558441558442
27,djblackzitoun,1166582221039386626,MarkBird17,1126976456,3,0.08441558441558442
28,dagrimreaper18,1313585938543460352,realDonaldTrump,25073877,3,0.08441558441558442
29,soloyochapin,93071854,realDonaldTrump,25073877,3,0.08441558441558442
30,amitkam13136973,1246621594148986880,JoeBiden,939091,3,0.08441558441558442
31,djblackzitoun,1166582221039386626,visit_marrakech,4729931789,3,0.08441558441558442
32,navy30vet,1226646093087285249,awinston,16213116,3,0.08441558441558442
33,antknowsmaui,1021034203134038017,FoxNews,1367531,3,0.08441558441558442
34,djblackzitoun,1166582221039386626,JohnLukeNYC,1108807484,3,0.07792207792207792
35,henryogoti,327327145,HomeboyzRadio,37161598,3,0.07792207792207792
36,navy30vet,1226646093087285249,emma_a_whitford,829760984,3,0.07792207792207792
37,cute_ares,1113897481,TwitterSupport,17874544,3,0.07142857142857142
38,djblackzitoun,1166582221039386626,Bella_Ely_,944614598388396033,3,0.07142857142857142
39,navy30vet,1226646093087285249,KlasfeldReports,60506242,3,0.07142857142857142
40,navy30vet,1226646093087285249,vicbekiempis,465089964,3,0.07142857142857142
41,info4u2know,47725408,CBSNews,15012486,3,0.07142857142857142
42,navy30vet,1226646093087285249,createcraig,186827703,3,0.07142857142857142
43,navy30vet,1226646093087285249,GwynneFitz,850904352,3,0.07142857142857142
44,djblackzitoun,1166582221039386626,CAA_Official,19569136,3,0.06493506493506493
45,andytoronto,79201672,naomiosaka,773280684173463552,3,0.06493506493506493
46,djblackzitoun,1166582221039386626,RosaTrunk,1710120552,3,0.06493506493506493
47,erberriez,179766233,StribJany,233956663,3,0.06493506493506493
48,djblackzitoun,1166582221039386626,BeatriceLacy,273113540,3,0.06493506493506493
49,pengologist,16548831,USMarshalsHQ,843904157081845762,3,0.06493506493506493
50,motor_felipe,1236537956610887680,gugachacra,45409867,3,0.06493506493506493
51,realmrrobby,968219444387483651,realDonaldTrump,25073877,3,0.06493506493506493
52,seven_five_zero,1325945426600669184,MilionMagaMarch,1093258056253820929,3,0.06493506493506493
53,djblackzitoun,1166582221039386626,BP_Maroc,868202236798808065,3,0.06493506493506493
54,info4u2know,47725408,LindseyGrahamSC,432895323,3,0.06493506493506493
55,pengologist,16548831,ATF_Seattle,870661747425906689,3,0.06493506493506493
56,_w1nston_sm1th,1273074174420893696,JoeBiden,939091,3,0.06493506493506493
57,info4u2know,47725408,CNN,759251,3,0.06493506493506493
58,antknowsmaui,1021034203134038017,JoeBiden,939091,3,0.05844155844155844
59,info4u2know,47725408,MSNBC,2836421,3,0.05844155844155844
60,navy30vet,1226646093087285249,yoavgonen,30478476,3,0.05844155844155844
61,djblackzitoun,1166582221039386626,YNHallak,49794620,3,0.05844155844155844
62,navy30vet,1226646093087285249,theintercept,2329066872,3,0.05844155844155844
63,djblackzitoun,1166582221039386626,PetalsTm,872892583814483968,3,0.05844155844155844
64,djblackzitoun,1166582221039386626,Citibank,80374332,3,0.05844155844155844
65,navy30vet,1226646093087285249,Jill_Jorgensen,325663495,3,0.05844155844155844
66,motor_felipe,1236537956610887680,realpfigueiredo,790707482515628033,3,0.05194805194805195
67,itsnorbitpeters,2854781367,realDonaldTrump,25073877,3,0.05194805194805195
68,tonyrecruiter,108091475,icecube,19671129,3,0.05194805194805195
69,whathefeu,3028807185,realDonaldTrump,25073877,3,0.05194805194805195
70,djblackzitoun,1166582221039386626,Silviadomi22G,4847369320,3,0.05194805194805195
71,djblackzitoun,1166582221039386626,insaurraldeh,889991017,3,0.05194805194805195
72,djblackzitoun,1166582221039386626,cjnapoet,81139127,3,0.05194805194805195
73,djblackzitoun,1166582221039386626,twizmwhytepiece,2448207799,3,0.05194805194805195
74,fun_horse,1489567152,realDonaldTrump,25073877,3,0.05194805194805195
75,navy30vet,1226646093087285249,KendallTTaggart,102424662,3,0.05194805194805195
76,djblackzitoun,1166582221039386626,sherrig108,701600452,3,0.05194805194805195
77,antknowsmaui,1021034203134038017,Mike_Pence,22203756,3,0.05194805194805195
78,djblackzitoun,1166582221039386626,DrJimmyStar,26570863,3,0.05194805194805195
79,tonyrecruiter,108091475,TMZ,16331010,3,0.05194805194805195
80,djblackzitoun,1166582221039386626,Angel_Stockler,3424952223,3,0.05194805194805195
81,amitkam13136973,1246621594148986880,KamalaHarris,30354991,3,0.05194805194805195
82,djblackzitoun,1166582221039386626,MalibuSelfies,214968998,3,0.05194805194805195
83,info4u2know,47725408,Newsweek,2884771,3,0.05194805194805195
84,brownc555,379775712,JoeBiden,939091,3,0.05194805194805195
85,survivor_johns,459084679,kelliwardaz,359403242,3,0.05194805194805195
86,kevin03372303,1251677012034351104,JoeBiden,939091,3,0.05194805194805195
87,navy30vet,1226646093087285249,karinapdx,710585705802534913,3,0.05194805194805195
88,djblackzitoun,1166582221039386626,Flow_bl,1270814492130258946,3,0.05194805194805195
89,tonyrecruiter,108091475,JoeBiden,939091,3,0.05194805194805195
90,navy30vet,1226646093087285249,georgejoseph94,1087153770,3,0.05194805194805195
91,navy30vet,1226646093087285249,harrysiegel,15717596,3,0.05194805194805195
92,djblackzitoun,1166582221039386626,lumpie125,3050848246,3,0.045454545454545456
93,djblackzitoun,1166582221039386626,otrogoga60,3299697084,3,0.045454545454545456
94,djblackzitoun,1166582221039386626,wiergeezy,3379407430,3,0.045454545454545456
95,djblackzitoun,1166582221039386626,fff210219381,1274451828068028416,3,0.045454545454545456
96,djblackzitoun,1166582221039386626,PatrioticKHANN,1312344891595382787,3,0.045454545454545456
97,mendacityabout,1214332430301007872,harrisonjaime,73754019,3,0.045454545454545456
98,djblackzitoun,1166582221039386626,_____YO_____YO,4076387662,3,0.045454545454545456
99,mendacityabout,1214332430301007872,soledadobrien,26548315,3,0.045454545454545456
100,antknowsmaui,1021034203134038017,KamalaHarris,30354991,3,0.045454545454545456
101,tonyrecruiter,108091475,Blklivesmatter,1604931252,3,0.045454545454545456
102,dagrimreaper18,1313585938543460352,DonaldJTrumpJr,39344374,3,0.045454545454545456
103,djblackzitoun,1166582221039386626,babybondgirl,21271089,3,0.045454545454545456
104,navy30vet,1226646093087285249,RosaGoldensohn,838647265,3,0.045454545454545456
105,tonyrecruiter,108091475,BarackObama,813286,3,0.045454545454545456
106,projectamy3,1267620406728568833,sra_solicitors,134827113,3,0.045454545454545456
107,antknowsmaui,1021034203134038017,ABC,28785486,3,0.045454545454545456
108,djblackzitoun,1166582221039386626,Cassandra_Jully,1061036753191137281,3,0.045454545454545456
109,draculaburrito,1311747038678196224,BLMNational,140457196,3,0.045454545454545456
110,missionaryblmm,753187516887527424,Pontifex,500704345,3,0.045454545454545456
111,tonyrecruiter,108091475,StephenCurry30,42562446,3,0.045454545454545456
112,djblackzitoun,1166582221039386626,Paula_Piccard,291831562,3,0.045454545454545456
113,djblackzitoun,1166582221039386626,Wrix2,27366610,3,0.045454545454545456
114,ayrinweloveyou,1296522988838363137,realDonaldTrump,25073877,3,0.045454545454545456
115,djblackzitoun,1166582221039386626,DrNikolova_Rumi,987148809561141248,3,0.045454545454545456
116,motor_felipe,1236537956610887680,tercalivre,2886474167,3,0.045454545454545456
117,tonyrecruiter,108091475,DwyaneWade,33995409,3,0.045454545454545456
118,mady262,137090588,UoPeople,38130326,3,0.045454545454545456
119,djblackzitoun,1166582221039386626,Seaclare115,1218640006635327488,3,0.045454545454545456
120,tonyrecruiter,108091475,Meka_luvs_music,130920306,3,0.045454545454545456
121,heatherhedera,1597024638,chartdata,744260935527735296,3,0.045454545454545456
122,tonyrecruiter,108091475,CP3,53853197,3,0.045454545454545456
123,tonyrecruiter,108091475,KingJames,23083404,3,0.045454545454545456
124,erberriez,179766233,ProtestAccess,1267532252717527041,3,0.045454545454545456
125,rename_u,1274794980477984769,univmiami,15585350,3,0.045454545454545456
126,navy30vet,1226646093087285249,bfishbfish,37613042,3,0.03896103896103896
127,tonyrecruiter,108091475,youngdems,5990782,3,0.03896103896103896
128,missionaryblmm,753187516887527424,DNC,722793491059769344,3,0.03896103896103896
129,blackcamaileon,707504477276868608,realDonaldTrump,25073877,3,0.03896103896103896
130,heatherhedera,1597024638,DojaCat,568545739,3,0.03896103896103896
131,navy30vet,1226646093087285249,AshleyAtTimes,18450088,3,0.03896103896103896
132,navy30vet,1226646093087285249,Julcuba,303540054,3,0.03896103896103896
133,tonyrecruiter,108091475,azdemparty,23480020,3,0.03896103896103896
134,antknowsmaui,1021034203134038017,ProjectLincoln,1205226529455632385,3,0.03896103896103896
135,navy30vet,1226646093087285249,eorden,20097201,3,0.03896103896103896
136,tonyrecruiter,108091475,TiffanyDCross,200846651,3,0.03896103896103896
137,djblackzitoun,1166582221039386626,vinaymishra1961,843173311127285760,3,0.03896103896103896
138,djblackzitoun,1166582221039386626,Dunedin_Media,865196319081672705,3,0.03896103896103896
139,navy30vet,1226646093087285249,TinaMoorereport,20598720,3,0.03896103896103896
140,tonyrecruiter,108091475,rolandsmartin,16116288,3,0.03896103896103896
141,navy30vet,1226646093087285249,PPVSRB,302209247,3,0.03896103896103896
142,djblackzitoun,1166582221039386626,Soundcity985FM,701138666962419712,3,0.03896103896103896
143,heatherhedera,1597024638,Wendys,59553554,3,0.03896103896103896
144,espenfourone4,17855531,realDonaldTrump,25073877,3,0.03896103896103896
145,djblackzitoun,1166582221039386626,LadyYAZNE,1298715254541529089,3,0.03896103896103896
146,ugotgod,79838661,JoeBiden,939091,3,0.03896103896103896
147,djblackzitoun,1166582221039386626,TheDemocrats,14377605,3,0.03896103896103896
148,djblackzitoun,1166582221039386626,SusanneLeist,1831919268,3,0.03896103896103896
149,djblackzitoun,1166582221039386626,SolyMar66091744,1122757415580127232,3,0.03896103896103896
150,tonyrecruiter,108091475,CaptMarkKelly,65707359,3,0.03896103896103896
151,djblackzitoun,1166582221039386626,MartinG8177,1048648559728496649,3,0.03896103896103896
152,tonyrecruiter,108091475,DrJasonJohnson,50669520,3,0.03896103896103896
153,djblackzitoun,1166582221039386626,Robertmalishev8,4714876281,3,0.03896103896103896
154,djblackzitoun,1166582221039386626,Boondockfinds,2232204548,3,0.03896103896103896
155,djblackzitoun,1166582221039386626,1MikeyOB,114863834,3,0.03896103896103896
156,prayerwarriorf3,1292631177619267584,Blklivesmatter,1604931252,3,0.03896103896103896
157,djblackzitoun,1166582221039386626,Cathhewat123,3030599134,3,0.03896103896103896
158,tonyrecruiter,108091475,kyrstensinema,20747881,3,0.03896103896103896
159,redwood75746520,1266960008958246913,BarackObama,813286,3,0.03896103896103896
160,motor_felipe,1236537956610887680,ICEgov,39384517,3,0.03896103896103896
161,djblackzitoun,1166582221039386626,Kesha20450795,939916395197943809,3,0.03896103896103896
162,navy30vet,1226646093087285249,Noah__Goldberg,2241682598,3,0.03896103896103896
163,spicoli_69,315436946,Chiefs,33583496,3,0.03896103896103896
164,djblackzitoun,1166582221039386626,Zeno_Mello,1201932801739821056,3,0.03896103896103896
165,djblackzitoun,1166582221039386626,KedmaHelena1,4221944637,3,0.03896103896103896
166,motor_felipe,1236537956610887680,USCIS,14625398,3,0.03896103896103896
167,djblackzitoun,1166582221039386626,YukariKingdom18,1014914504314925056,3,0.032467532467532464
168,motor_felipe,1236537956610887680,opropriolavo,2892290499,3,0.032467532467532464
169,djblackzitoun,1166582221039386626,RosaNegra_08,1390212644,3,0.032467532467532464
170,ayrinweloveyou,1296522988838363137,KamalaHarris,30354991,3,0.032467532467532464
171,heatherhedera,1597024638,JoeBiden,939091,3,0.032467532467532464
172,djblackzitoun,1166582221039386626,ElisaElisa110,825447963015204864,3,0.032467532467532464
173,navy30vet,1226646093087285249,knightcolumbia,835172863502082048,3,0.032467532467532464
174,djblackzitoun,1166582221039386626,HydeBlizzardbox,1209041436,3,0.032467532467532464
175,djblackzitoun,1166582221039386626,LampworkBench,710459721128538112,3,0.032467532467532464
176,djblackzitoun,1166582221039386626,edjlazar,4761135846,3,0.032467532467532464
177,djblackzitoun,1166582221039386626,RaoufNicholson,1161396494,3,0.032467532467532464
178,djblackzitoun,1166582221039386626,bella_xp,932692563626283008,3,0.032467532467532464
179,djblackzitoun,1166582221039386626,Mellyssa57,827979831044358144,3,0.032467532467532464
180,djblackzitoun,1166582221039386626,BalochJamshaid,1180468148,3,0.032467532467532464
181,djblackzitoun,1166582221039386626,GTX3O,2808701624,3,0.032467532467532464
182,djblackzitoun,1166582221039386626,birdwriter7,2692765586,3,0.032467532467532464
183,willireallyam1,1250038284832649216,AshleyBanjo,260491864,3,0.032467532467532464
184,djblackzitoun,1166582221039386626,LudMarx1,562094558,3,0.032467532467532464
185,ayrinweloveyou,1296522988838363137,JoeBiden,939091,3,0.032467532467532464
186,djblackzitoun,1166582221039386626,_ItsAngelC,1274152274420432896,3,0.032467532467532464
187,djblackzitoun,1166582221039386626,IsabelPerez1232,2914259757,3,0.032467532467532464
188,djblackzitoun,1166582221039386626,THE_LGND_,2887968749,3,0.032467532467532464
189,dagrimreaper18,1313585938543460352,TrumpWarRoom,1108472017144201216,3,0.032467532467532464
190,tekwhiz,157873757,1strongrobin,149578233,3,0.032467532467532464
191,djblackzitoun,1166582221039386626,Backpackjohn1,861771558355906560,3,0.032467532467532464
192,mendacityabout,1214332430301007872,IndivisibleSC04,829463993555103745,3,0.032467532467532464
193,djblackzitoun,1166582221039386626,ganseyman,2200980481,3,0.032467532467532464
194,navy30vet,1226646093087285249,courtneycgross,30256559,3,0.032467532467532464
195,djblackzitoun,1166582221039386626,inexrecords,897831193,3,0.032467532467532464
196,djblackzitoun,1166582221039386626,ThalaBeratung,1657955172,3,0.032467532467532464
197,antknowsmaui,1021034203134038017,WhiteHouse,1323730225067339784,3,0.032467532467532464
198,navy30vet,1226646093087285249,sydneyp1234,341917745,3,0.032467532467532464
199,motor_felipe,1236537956610887680,jairbolsonaro,128372940,3,0.032467532467532464
200,djblackzitoun,1166582221039386626,josepaulinosan,559896420,3,0.032467532467532464
201,tshepotc11,930047221227286528,LewisHamilton,213969309,3,0.032467532467532464
202,netfire4,2460328410,HillaryRonen,714983072,3,0.032467532467532464
203,noahriseman,2956757723,KamalaHarris,30354991,3,0.032467532467532464
204,djblackzitoun,1166582221039386626,SocieteGenerale,188886565,3,0.032467532467532464
205,djblackzitoun,1166582221039386626,Silau25,1928707944,3,0.032467532467532464
206,mimitexasangel,543761210,JoeBiden,939091,3,0.032467532467532464
207,motor_felipe,1236537956610887680,jorgersm,24903618,3,0.032467532467532464
208,djblackzitoun,1166582221039386626,HARRYS1DEMPIRE,2387715942,3,0.032467532467532464
209,navy30vet,1226646093087285249,MaraGay,38428725,3,0.032467532467532464
210,tonyrecruiter,108091475,NC_Governor,813792250497028102,3,0.032467532467532464
211,tonyrecruiter,108091475,GKButterfield,432676344,3,0.032467532467532464
212,tonyrecruiter,108091475,MSNBC,2836421,3,0.032467532467532464
213,mariaal25005903,853445560677912576,realDonaldTrump,25073877,3,0.032467532467532464
214,tonyrecruiter,108091475,MichaelRWear,362318851,3,0.032467532467532464
215,heatherhedera,1597024638,AOC,138203134,3,0.032467532467532464
216,tonyrecruiter,108091475,NCDemParty,16795212,3,0.032467532467532464
217,mskaryn13,19201705,RudyGiuliani,770781940341288960,3,0.032467532467532464
218,navy30vet,1226646093087285249,ToddMaisel,606420660,3,0.032467532467532464
219,djblackzitoun,1166582221039386626,skstevens09,39552992,3,0.032467532467532464
220,djblackzitoun,1166582221039386626,ruby2015xo,3392791115,3,0.032467532467532464
221,tonyrecruiter,108091475,NotOurFaith,1314180895100805122,3,0.032467532467532464
222,ciwatch,1216456978874146829,BritishGQ,33900164,3,0.032467532467532464
223,draculaburrito,1311747038678196224,SecBernhardt,821456935421693952,3,0.032467532467532464
224,ciwatch,1216456978874146829,BMW_UK,1387302414,3,0.032467532467532464
225,tonyrecruiter,108091475,RevDrBarber,2400284491,3,0.032467532467532464
226,tradehabits2,3061105538,JoeBiden,939091,3,0.032467532467532464
227,tonyrecruiter,108091475,TeamJoe,1129095209772552192,3,0.032467532467532464
228,tonyrecruiter,108091475,TheRevAl,42389136,3,0.032467532467532464
229,djblackzitoun,1166582221039386626,sabinmarketing,921112723211149312,3,0.032467532467532464
230,cnkamngo,1000744188592513030,pabiedu1,913584346925117442,3,0.032467532467532464
231,mskaryn13,19201705,kayleighmcenany,259001548,3,0.032467532467532464
232,jeffrey_zell,975116587114971136,realDonaldTrump,25073877,3,0.032467532467532464
233,auydaplease,995292015633096704,ErrolWebber,1092037021432897537,3,0.032467532467532464
234,navy30vet,1226646093087285249,BenWeiserNYT,4070425990,3,0.032467532467532464
235,tonyrecruiter,108091475,CNNPolitics,13850422,3,0.032467532467532464
236,tonyrecruiter,108091475,AOC,138203134,3,0.025974025974025976
237,djblackzitoun,1166582221039386626,MariaLuisa1968_,735023984,3,0.025974025974025976
238,djblackzitoun,1166582221039386626,ginestarros,702442438,3,0.025974025974025976
239,jmtdesignstudio,186892425,spotifyfrance,76672108,3,0.025974025974025976
240,quaferu,451897297,realDonaldTrump,25073877,3,0.025974025974025976
241,info4u2know,47725408,ABC,28785486,3,0.025974025974025976
242,tonyrecruiter,108091475,PeteSouza,1257689418888089600,3,0.025974025974025976
243,patrickdati,390816571,realDonaldTrump,25073877,3,0.025974025974025976
244,djblackzitoun,1166582221039386626,MarinaEle23,1162151129460948992,3,0.025974025974025976
245,djblackzitoun,1166582221039386626,MaribellaAngels,805833182,3,0.025974025974025976
246,kevin03372303,1251677012034351104,KamalaHarris,30354991,3,0.025974025974025976
247,survivor_johns,459084679,sgtbetsysmith,69011562,3,0.025974025974025976
248,noahriseman,2956757723,JoeBiden,939091,3,0.025974025974025976
249,ugotgod,79838661,KamalaHarris,30354991,3,0.025974025974025976
250,jse_amor,298681398,TheDamaniFelder,441080463,3,0.025974025974025976
251,ugotgod,79838661,MsPackyetti,239509917,3,0.025974025974025976
252,djblackzitoun,1166582221039386626,ArtistsBuzz,786991325933608960,3,0.025974025974025976
253,djblackzitoun,1166582221039386626,WafacashMaroc,762966051676127232,3,0.025974025974025976
254,netfire4,2460328410,SFPD,36183636,3,0.025974025974025976
255,ayrinweloveyou,1296522988838363137,samsmith,457554412,3,0.025974025974025976
256,heatherhedera,1597024638,chloexhalle,189362860,3,0.025974025974025976
257,navy30vet,1226646093087285249,Gothamist,810424,3,0.025974025974025976
258,pengologist,16548831,OperationMAGA,1359369864734011393,3,0.025974025974025976
259,jmtdesignstudio,186892425,Spotify,17230018,3,0.025974025974025976
260,djblackzitoun,1166582221039386626,AgentNetworkLtd,754811630647648256,3,0.025974025974025976
261,navy30vet,1226646093087285249,MylesMill,17425181,3,0.025974025974025976
262,margie_hathaway,3507050654,RandPaul,216881337,3,0.025974025974025976
263,djblackzitoun,1166582221039386626,SSscoop475,2309294342,3,0.025974025974025976
264,glrosario_,19308590,JoeBiden,939091,3,0.025974025974025976
265,metrounitedway,36943679,Melody_Murphy,14575513,3,0.025974025974025976
266,eh_cbunny,16184615,realDonaldTrump,25073877,3,0.025974025974025976
267,djblackzitoun,1166582221039386626,RetweetSite,1147669094554066944,3,0.025974025974025976
268,parissorel,980513502120079360,Macys,50687788,3,0.025974025974025976
269,heatherhedera,1597024638,Saweetie,292747917,3,0.025974025974025976
270,rename_u,1274794980477984769,julio_frenk,2281698046,3,0.025974025974025976
271,tonyrecruiter,108091475,BernieSanders,216776631,3,0.025974025974025976
272,djblackzitoun,1166582221039386626,zeteamD,503640860,3,0.025974025974025976
273,djblackzitoun,1166582221039386626,zehramurvet,715822974327263232,3,0.025974025974025976
274,heatherhedera,1597024638,MTV,2367911,3,0.025974025974025976
275,navy30vet,1226646093087285249,ScooterCasterNY,969221141347913734,3,0.025974025974025976
276,ragcha,1441673053,PPersnickety,889784361679290370,3,0.025974025974025976
277,djblackzitoun,1166582221039386626,antoniaparra8,792296714,3,0.025974025974025976
278,djblackzitoun,1166582221039386626,eshahan345,1634284782,3,0.025974025974025976
279,djblackzitoun,1166582221039386626,THEWORDINCHRIST,1118307491283128321,3,0.025974025974025976
280,rename_u,1274794980477984769,MiamiLawSchool,292561026,3,0.025974025974025976
281,jse_amor,298681398,DavidJHarrisJr,3530404094,3,0.025974025974025976
282,navy30vet,1226646093087285249,TMLuongo,354921654,3,0.025974025974025976
283,djblackzitoun,1166582221039386626,AbfallDr,1251824185686536197,3,0.025974025974025976
284,jse_amor,298681398,ShemekaMichelle,2259792259,3,0.025974025974025976
285,djblackzitoun,1166582221039386626,Alaa83080665,1267335164134375424,3,0.025974025974025976
286,motor_felipe,1236537956610887680,LorenzonItalo,3063469756,3,0.025974025974025976
287,tekwhiz,157873757,resisterclaire,2781531323,3,0.025974025974025976
288,shy__graceful,458828382,TheRevAl,42389136,3,0.025974025974025976
289,djblackzitoun,1166582221039386626,sitaravirgo,2197434396,3,0.025974025974025976
290,amitkam13136973,1246621594148986880,realDonaldTrump,25073877,3,0.025974025974025976
291,djblackzitoun,1166582221039386626,KYeMunn,1213385102777966592,3,0.025974025974025976
292,djblackzitoun,1166582221039386626,KINGJAMESHBIBLE,916875467977670656,3,0.025974025974025976
293,amitkam13136973,1246621594148986880,LouDobbs,26487169,3,0.025974025974025976
294,navy30vet,1226646093087285249,ndhapple,16661097,3,0.025974025974025976
295,djblackzitoun,1166582221039386626,JoshuaPichard15,890000264895352832,3,0.025974025974025976
296,cnkamngo,1000744188592513030,KamalaHarris,30354991,3,0.025974025974025976
297,cnkamngo,1000744188592513030,JoeBiden,939091,3,0.025974025974025976
298,djblackzitoun,1166582221039386626,michaelbathurst,37188645,3,0.025974025974025976
299,djblackzitoun,1166582221039386626,redsand2,147829684,3,0.025974025974025976
300,navy30vet,1226646093087285249,cmenchaca,13296612,3,0.025974025974025976
301,navy30vet,1226646093087285249,mayakauf,504917775,3,0.025974025974025976
302,navy30vet,1226646093087285249,ericuman,14619527,3,0.025974025974025976
303,navy30vet,1226646093087285249,katie_honan,70279712,3,0.025974025974025976
304,djblackzitoun,1166582221039386626,rodmedi12,620220793,3,0.025974025974025976
305,djblackzitoun,1166582221039386626,FelixNater,93100491,3,0.025974025974025976
306,navy30vet,1226646093087285249,gideonoliver,566718925,3,0.025974025974025976
307,djblackzitoun,1166582221039386626,FIRSTGODISLOVE,1074068890391474177,3,0.025974025974025976
308,djblackzitoun,1166582221039386626,EjazNoorii,877557285144285184,3,0.025974025974025976
309,benavides_marta,1080891890,BagalueSunab,727316106843574272,3,0.025974025974025976
310,djblackzitoun,1166582221039386626,shaker_michel,1494754320,3,0.025974025974025976
311,djblackzitoun,1166582221039386626,Kugey,17779657,3,0.025974025974025976
312,brandonstark1,342504843,cnnphilippines,2811559122,3,0.025974025974025976
313,booksnends,1449251635,realDonaldTrump,25073877,3,0.025974025974025976
314,jonesan57850007,1268405585923448843,FrenchRapUS,1120750848404000769,3,0.025974025974025976
315,djblackzitoun,1166582221039386626,GodsWordIsFree,1099847616,3,0.025974025974025976
316,brandonstark1,342504843,RicoHizon,33359155,3,0.025974025974025976
317,djblackzitoun,1166582221039386626,ranasilvia63,2750799059,3,0.025974025974025976
318,jse_amor,298681398,jefferymyers,8470932,3,0.025974025974025976
319,djblackzitoun,1166582221039386626,ledrew,21410672,3,0.025974025974025976
320,navy30vet,1226646093087285249,watchthecops,172985112,3,0.025974025974025976
321,manuelzunigajr,56694245,shaunking,755113,3,0.025974025974025976
322,navy30vet,1226646093087285249,washingtonpost,2467791,3,0.025974025974025976
323,heatherhedera,1597024638,BTS_twt,335141638,3,0.025974025974025976
324,antknowsmaui,1021034203134038017,nytimes,807095,3,0.025974025974025976
325,ragcha,1441673053,Peatches66,2330409604,3,0.01948051948051948
326,do_kinder,1254403386507698176,WB_UK,740549837372948480,3,0.01948051948051948
327,ugotgod,79838661,BLMLA,2940882906,3,0.01948051948051948
328,do_kinder,1254403386507698176,TheBarbaraSmith,848390172450443270,3,0.01948051948051948
329,djblackzitoun,1166582221039386626,SueliRizzi3,1305891505027133442,3,0.01948051948051948
330,roknrob121,41437591,MikeBoneMusic,507082187,3,0.01948051948051948
331,ugotgod,79838661,Mvmnt4BlkLives,3186878430,3,0.01948051948051948
332,ugotgod,79838661,AllBlackLivesUK,1267154680624414722,3,0.01948051948051948
333,formergoper,745797379262119941,realDonaldTrump,25073877,3,0.01948051948051948
334,do_kinder,1254403386507698176,JonathanSaid1,338940654,3,0.01948051948051948
335,do_kinder,1254403386507698176,UNDP,20596281,3,0.01948051948051948
336,djblackzitoun,1166582221039386626,TURTLEGIRL73,19019478,3,0.01948051948051948
337,do_kinder,1254403386507698176,UNDP4Youth,3291441743,3,0.01948051948051948
338,ugotgod,79838661,NaacpCleveland,1025955782574133248,3,0.01948051948051948
339,do_kinder,1254403386507698176,aidnography,92029033,3,0.01948051948051948
340,ragcha,1441673053,DoingJack,1167892314108420096,3,0.01948051948051948
341,ugotgod,79838661,OhioPPC,930208045803671555,3,0.01948051948051948
342,do_kinder,1254403386507698176,MaryRobinson01,1048278487,3,0.01948051948051948
343,espenfourone4,17855531,JoeBiden,939091,3,0.01948051948051948
344,ragcha,1441673053,Jet1Jack,1278366519747989505,3,0.01948051948051948
345,heatherhedera,1597024638,choycebrown,743659412317863937,3,0.01948051948051948
346,missionaryblmm,753187516887527424,MsLaToshaBrown,229552128,3,0.01948051948051948
347,formergoper,745797379262119941,JoeBiden,939091,3,0.01948051948051948
348,ugotgod,79838661,Diddy,18220175,3,0.01948051948051948
349,ugotgod,79838661,DMVBlackLives,3021354107,3,0.01948051948051948
350,navy30vet,1226646093087285249,AndyJ0seph,109124357,3,0.01948051948051948
351,do_kinder,1254403386507698176,Reddit,811377,3,0.01948051948051948
352,ugotgod,79838661,Blklivesmatter,1604931252,3,0.01948051948051948
