,username_mittente,id_mittente,username_ricevente,id_ricevente,quarter,weights
26,mariaal25005903,853445560677912576,realDonaldTrump,25073877,2,0.13333333333333333
27,hissavinggrace1,747988038488252416,tedwheeler,18708561,2,0.13333333333333333
28,philipsuttonwi1,1266598922971082752,realDonaldTrump,25073877,2,0.11666666666666667
29,navy30vet,1226646093087285249,sydneyp1234,341917745,2,0.11666666666666667
30,info4u2know,47725408,CNN,759251,2,0.11666666666666667
31,navy30vet,1226646093087285249,NYGovCuomo,232268199,2,0.11666666666666667
32,navy30vet,1226646093087285249,georgejoseph94,1087153770,2,0.11666666666666667
33,navy30vet,1226646093087285249,TMLuongo,354921654,2,0.11666666666666667
34,miggie7,19151530,gtconway3d,471677441,2,0.11666666666666667
35,cheetahpizzas,105926699,realDonaldTrump,25073877,2,0.11666666666666667
36,navy30vet,1226646093087285249,KannoYoungs,1059273936,2,0.11666666666666667
37,meghavarshney8,4464513918,myogiadityanath,3437532637,2,0.1
38,navy30vet,1226646093087285249,createcraig,186827703,2,0.1
39,miggie7,19151530,TeamTrump,729676086632656900,2,0.1
40,navy30vet,1226646093087285249,alanfeuer,32551884,2,0.1
41,navy30vet,1226646093087285249,theintercept,2329066872,2,0.1
42,noahriseman,2956757723,JoeBiden,939091,2,0.1
43,navy30vet,1226646093087285249,molcranenewman,49336227,2,0.1
44,capnamerica18,41151550,cnnbrk,428333,2,0.1
45,f1qdl5eee8qjso3,1238478454842183682,DickDurbin,308794407,2,0.1
46,justgrateful,21773704,realDonaldTrump,25073877,2,0.1
47,jenniferclmn,2218000892,KamalaHarris,30354991,2,0.1
48,vordesignsltd,3227668315,thehill,1917731,2,0.1
49,navy30vet,1226646093087285249,nathantempey,570885725,2,0.1
50,soloyochapin,93071854,HKrassenstein,963790885937995777,2,0.08333333333333333
51,alyseb1980,64773321,CNN,759251,2,0.08333333333333333
52,jenniferclmn,2218000892,RepJeffries,467823431,2,0.08333333333333333
53,navy30vet,1226646093087285249,vicbekiempis,465089964,2,0.08333333333333333
54,politicalvoic10,1276284138258120705,realDonaldTrump,25073877,2,0.08333333333333333
55,noahriseman,2956757723,KamalaHarris,30354991,2,0.08333333333333333
56,f1qdl5eee8qjso3,1238478454842183682,SenatorDurbin,247334603,2,0.08333333333333333
57,solitarnesque,852719365,eldiablo0786,516528856,2,0.08333333333333333
58,solitarnesque,852719365,RedMajid,1112765414092746752,2,0.08333333333333333
59,navy30vet,1226646093087285249,erinmdurkin,63001307,2,0.08333333333333333
60,pabilas,575075043,Dromm25,111122177,2,0.08333333333333333
61,navy30vet,1226646093087285249,KendallTTaggart,102424662,2,0.08333333333333333
62,praxisimpossibl,2805891835,JoeBiden,939091,2,0.08333333333333333
63,navy30vet,1226646093087285249,USMarshalsHQ,843904157081845762,2,0.08333333333333333
64,mendacityabout,1214332430301007872,LindseyGrahamSC,432895323,2,0.08333333333333333
65,vordesignsltd,3227668315,realDonaldTrump,25073877,2,0.08333333333333333
66,capnamerica18,41151550,CNN,759251,2,0.08333333333333333
67,sleevecard,51071084,JackBox,18956020,2,0.08333333333333333
68,rename_u,1274794980477984769,univmiami,15585350,2,0.08333333333333333
69,kassandra_m,15569772,realDonaldTrump,25073877,2,0.08333333333333333
70,rhombusleech,25543529,ncl_tweets,104628179,2,0.06666666666666667
71,ligayaloyola,505836008,BTS_twt,335141638,2,0.06666666666666667
72,rfarrukh,27895928,CNN,759251,2,0.06666666666666667
73,poppydwtrolls7,1198307982234148864,Trolls,4579155913,2,0.06666666666666667
74,windailey,96195332,KamalaHarris,30354991,2,0.06666666666666667
75,navy30vet,1226646093087285249,SarahNLynch,260841091,2,0.06666666666666667
76,miggie7,19151530,EricTrump,39349894,2,0.06666666666666667
77,navy30vet,1226646093087285249,Noah__Goldberg,2241682598,2,0.06666666666666667
78,miggie7,19151530,Mike_Pence,22203756,2,0.06666666666666667
79,info4u2know,47725408,CBSNews,15012486,2,0.06666666666666667
80,navy30vet,1226646093087285249,NYDailyNews,9763482,2,0.06666666666666667
81,navy30vet,1226646093087285249,NYCMayorsOffice,55338739,2,0.06666666666666667
82,navy30vet,1226646093087285249,NYCCouncil,18906097,2,0.06666666666666667
83,dcfairbank,55679493,tomaskenn,727933551526748161,2,0.06666666666666667
84,az_canton,1278835751296348163,NSAGov,2248872301,2,0.06666666666666667
85,info4u2know,47725408,politico,9300262,2,0.06666666666666667
86,auydaplease,995292015633096704,ErrolWebber,1092037021432897537,2,0.06666666666666667
87,navy30vet,1226646093087285249,KalmanYeger,861532668,2,0.06666666666666667
88,capnamerica18,41151550,BleacherReport,890891,2,0.06666666666666667
89,navy30vet,1226646093087285249,brianmrosenthal,22089567,2,0.06666666666666667
90,solitarnesque,852719365,DESJADDOO,227460544,2,0.06666666666666667
91,navy30vet,1226646093087285249,eorden,20097201,2,0.06666666666666667
92,az_canton,1278835751296348163,DefenseIntel,117439544,2,0.06666666666666667
93,jenniferclmn,2218000892,CNNnewsroom,9567972,2,0.06666666666666667
94,pupgrump,3440461814,Detroit_15,1413366846,2,0.06666666666666667
95,jenniferclmn,2218000892,AliVelshi,16378486,2,0.06666666666666667
96,tekwhiz,157873757,SDDNP,1084524458,2,0.06666666666666667
97,missionaryblmm,753187516887527424,SpeakerPelosi,15764644,2,0.06666666666666667
98,soloyochapin,93071854,FoxNews,1367531,2,0.06666666666666667
99,jnana108,138254233,EliseStefanik,109579534,2,0.06666666666666667
100,ericvblanchard,825078577154650112,thehill,1917731,2,0.06666666666666667
101,grungeholio,347877534,NFL,19426551,2,0.06666666666666667
102,navy30vet,1226646093087285249,juliakmarsh,78385982,2,0.06666666666666667
103,navy30vet,1226646093087285249,JumaaneWilliams,357092583,2,0.06666666666666667
104,capnamerica18,41151550,MSNBC,2836421,2,0.06666666666666667
105,az_canton,1278835751296348163,BingWest,230797985,2,0.06666666666666667
106,tekwhiz,157873757,doxie53,19081489,2,0.06666666666666667
107,iammix24,1232161857034760192,DiamondandSilk,2908170952,2,0.05
108,az_canton,1278835751296348163,OHSupremeCourt,395017069,2,0.05
109,navy30vet,1226646093087285249,AlbertSamaha,21476634,2,0.05
110,az_canton,1278835751296348163,OSBA,19027088,2,0.05
111,spicoli_69,315436946,NASCAR,49153854,2,0.05
112,navy30vet,1226646093087285249,AshleyAtTimes,18450088,2,0.05
113,dcfairbank,55679493,MintPressNews,414962189,2,0.05
114,john37121750,1254988966169886721,MinneapolisPD,1367308980,2,0.05
115,dcfairbank,55679493,AlanRMacLeod,2365896248,2,0.05
116,windailey,96195332,JoeBiden,939091,2,0.05
117,navy30vet,1226646093087285249,CCRB_NYC,780482681003970564,2,0.05
118,tekwhiz,157873757,CokoGay,105249901,2,0.05
119,jenniferclmn,2218000892,CNN,759251,2,0.05
120,info4u2know,47725408,ABC,28785486,2,0.05
121,az_canton,1278835751296348163,PCLOB_GOV,722879282624614403,2,0.05
122,ibilola_amao,176489641,SilentNigeria,1228251346010288128,2,0.05
123,tekwhiz,157873757,DoingJack,1167892314108420096,2,0.05
124,splitthehouse,924183541214101504,AtlantaDream,18164425,2,0.05
125,jenniferclmn,2218000892,RBReich,148529707,2,0.05
126,navy30vet,1226646093087285249,JasonLeopold,17094311,2,0.05
127,jenniferclmn,2218000892,SRuhle,382685028,2,0.05
128,henryogoti,327327145,HomeboyzRadio,37161598,2,0.05
129,info4u2know,47725408,MSNBC,2836421,2,0.05
130,tekwhiz,157873757,VintageKnits,366370704,2,0.05
131,az_canton,1278835751296348163,SeaShepherdSSCS,1202793056,2,0.05
132,ntrobama,822900331231215618,realDonaldTrump,25073877,2,0.05
133,jphoganorg,37222728,realDonaldTrump,25073877,2,0.05
134,az_canton,1278835751296348163,courtnewsohio,296431264,2,0.05
135,az_canton,1278835751296348163,netanyahu,17061263,2,0.05
136,az_canton,1278835751296348163,thenjc,16323335,2,0.05
137,solitarnesque,852719365,labour_lives,4149957737,2,0.05
138,solitarnesque,852719365,outercircles,4386922654,2,0.05
139,iammix24,1232161857034760192,thehill,1917731,2,0.05
140,loraymuhammad,709424956476669952,rolandsmartin,16116288,2,0.05
141,az_canton,1278835751296348163,Walmart,17137891,2,0.05
142,soloyochapin,93071854,glamelegance,36807657,2,0.05
143,survivor_johns,459084679,kelliwardaz,359403242,2,0.05
144,alyseb1980,64773321,WhiteHouse,1323730225067339784,2,0.05
145,americanvalue12,1270427695583760385,realDonaldTrump,25073877,2,0.05
146,vbelle5,37998796,HillaryClinton,1339835893,2,0.05
147,vbelle5,37998796,JoeBiden,939091,2,0.05
148,az_canton,1278835751296348163,WhiteHouse,1323730225067339784,2,0.05
149,az_canton,1278835751296348163,VisitCanton,20649946,2,0.05
150,gabyisace,969247053451755520,ProtestAccess,1267532252717527041,2,0.05
151,pabilas,575075043,jessicaramos,26583978,2,0.05
152,az_canton,1278835751296348163,RoseCityAntifa,280727211,2,0.05
153,az_canton,1278835751296348163,SecPompeo,988573326376427520,2,0.05
154,jonesan57850007,1268405585923448843,scarletmonahan,292619181,2,0.05
155,miggie7,19151530,Scaramucci,24578794,2,0.05
156,tekwhiz,157873757,lunaticopresid1,1093732567986130949,2,0.05
157,az_canton,1278835751296348163,StarkSheriff,64717447,2,0.05
158,az_canton,1278835751296348163,UN,14159148,2,0.05
159,solitarnesque,852719365,_grahamyoung,716441131,2,0.05
160,funnymcmurray,754592746405449728,realDonaldTrump,25073877,2,0.05
161,fun_horse,1489567152,realDonaldTrump,25073877,2,0.05
162,solitarnesque,852719365,CrowMultimedia,3091454655,2,0.05
163,az_canton,1278835751296348163,UN_OCT,1037365089471549440,2,0.05
164,az_canton,1278835751296348163,USMarshalsHQ,843904157081845762,2,0.05
165,az_canton,1278835751296348163,USSupremeCourt,17912982,2,0.05
166,loltrumpism,865616683376951297,larryelder,195271137,2,0.05
167,navy30vet,1226646093087285249,BuzzFeedNews,1020058453,2,0.05
168,navy30vet,1226646093087285249,KamalaHarris,30354991,2,0.05
169,hyunoises,1117841223463702530,hyubhwa,1284179874479996928,2,0.05
170,pupgrump,3440461814,McDonalds,71026122,2,0.05
171,navy30vet,1226646093087285249,RosalindZAdams,15082241,2,0.05
172,pupgrump,3440461814,Fightfor15LA,339206441,2,0.05
173,navy30vet,1226646093087285249,RitchieTorres,1247612029,2,0.05
174,hyunoises,1117841223463702530,theboyzk,859028464195833858,2,0.05
175,navy30vet,1226646093087285249,PPVSRB,302209247,2,0.05
176,navy30vet,1226646093087285249,PIX11News,9542972,2,0.05
177,hyunoises,1117841223463702530,tbzdomain,1297864217639497729,2,0.05
178,navy30vet,1226646093087285249,NickESmithNYC,98527416,2,0.05
179,az_canton,1278835751296348163,Hannaford,18035686,2,0.05
180,praxisimpossibl,2805891835,notcapnamerica,33913156,2,0.05
181,navy30vet,1226646093087285249,NYPDShea,2801780500,2,0.05
182,az_canton,1278835751296348163,FoxNewsSunday,18805644,2,0.05
183,renaissancegog,3064472068,NAACP,44988185,2,0.05
184,hyunoises,1117841223463702530,filterjongho,2990542931,2,0.05
185,hyunoises,1117841223463702530,favchoisan,1412210505020755970,2,0.05
186,az_canton,1278835751296348163,GCHQ,4785764884,2,0.05
187,az_canton,1278835751296348163,GrandLodgeOhio,224611717,2,0.05
188,hyunoises,1117841223463702530,treasureez,1367836897322688512,2,0.05
189,az_canton,1278835751296348163,DC_Courts,65151569,2,0.05
190,hyunoises,1117841223463702530,yunhosc,1213389917658607616,2,0.05
191,az_canton,1278835751296348163,FBIWFO,343452680,2,0.05
192,hyunoises,1117841223463702530,juyeonlips,1090395267411701760,2,0.05
193,az_canton,1278835751296348163,CantonOhioPD,116519277,2,0.05
194,az_canton,1278835751296348163,CYBERCOM_DIRNSA,1271502422976929793,2,0.05
195,az_canton,1278835751296348163,FBI,17629860,2,0.05
196,az_canton,1278835751296348163,FBICleveland,351140309,2,0.05
197,hyunoises,1117841223463702530,jjongmars,1266858966602190848,2,0.05
198,hyunoises,1117841223463702530,jeongughk,1050086607544623104,2,0.05
199,hyunoises,1117841223463702530,jeonglndie,1222766173655314437,2,0.05
200,navy30vet,1226646093087285249,samarkhurshid,210881579,2,0.05
201,hyunoises,1117841223463702530,ifshongie,1298868451327594496,2,0.05
202,az_canton,1278835751296348163,CIA,2359926157,2,0.05
203,hyunoises,1117841223463702530,i4bin,1317516479084908544,2,0.05
204,capnamerica18,41151550,Breaking911,375721095,2,0.05
205,az_canton,1278835751296348163,CENTCOM,25159286,2,0.05
206,az_canton,1278835751296348163,BigAppleStores,2230524398,2,0.05
207,az_canton,1278835751296348163,AshaRangappa_,510464011,2,0.05
208,navy30vet,1226646093087285249,enormousface,28893602,2,0.05
209,hyunoises,1117841223463702530,dazzlighthwa,1309941193325842434,2,0.05
210,hyunoises,1117841223463702530,hautecuIt,1044762405186793473,2,0.05
211,capnamerica18,41151550,Wejder11,1288434587211792384,2,0.05
212,hyunoises,1117841223463702530,J0NGSANG,789143209503064065,2,0.05
213,capnamerica18,41151550,w_terrence,47293791,2,0.05
214,az_canton,1278835751296348163,Jim_Jordan,18166778,2,0.05
215,navy30vet,1226646093087285249,adamliptak,29607664,2,0.05
216,margie_hathaway,3507050654,KatieDaviscourt,319901933,2,0.05
217,hyunoises,1117841223463702530,millkyhwa,966163729648889858,2,0.05
218,hyunoises,1117841223463702530,nyuruies,979482638477033474,2,0.05
219,hyunoises,1117841223463702530,ARSB0Y,1202792534948433920,2,0.05
220,hyunoises,1117841223463702530,onesttarr,1005237428578390017,2,0.05
221,az_canton,1278835751296348163,LexisNexis,19084210,2,0.05
222,margie_hathaway,3507050654,SeattlePD,25101704,2,0.05
223,az_canton,1278835751296348163,MainePublic,17872871,2,0.05
224,navy30vet,1226646093087285249,karinapdx,710585705802534913,2,0.05
225,hyunoises,1117841223463702530,ourmingi,1173767996629835776,2,0.05
226,navy30vet,1226646093087285249,MaraGay,38428725,2,0.05
227,f1qdl5eee8qjso3,1238478454842183682,SenSchumer,17494010,2,0.05
228,mimitexasangel,543761210,JoeBiden,939091,2,0.05
229,netfire4,2460328410,SFDAOffice,294290273,2,0.05
230,hyunoises,1117841223463702530,seoateez,1301558913008119811,2,0.05
231,netfire4,2460328410,chesaboudin,1085287845588336646,2,0.05
232,navy30vet,1226646093087285249,Mpicardd,267944680,2,0.05
233,hyunoises,1117841223463702530,seohopalett,1134257120340271109,2,0.05
234,hyunoises,1117841223463702530,serimfair,1352435266246615041,2,0.05
235,navy30vet,1226646093087285249,harrysiegel,15717596,2,0.05
236,kingslarryjust1,1274350019202572293,JeffreeStar,18236230,2,0.05
237,az_canton,1278835751296348163,IDF,18576537,2,0.05
238,az_canton,1278835751296348163,Israel,52660746,2,0.05
239,hyunoises,1117841223463702530,suhfobic,1137148427463274496,2,0.05
240,navy30vet,1226646093087285249,messagetime,20955875,2,0.05
241,navy30vet,1226646093087285249,MrMikeBlake,311276757,2,0.05
242,hyunoises,1117841223463702530,beomnoir,1438422661,2,0.05
243,capnamerica18,41151550,BarackObama,813286,2,0.05
244,navy30vet,1226646093087285249,brianmhauss,15868710,2,0.05
245,hyunoises,1117841223463702530,arttsan,1077266252773687296,2,0.05
246,hyunoises,1117841223463702530,atinyby,1216789451730497536,2,0.05
247,hyunoises,1117841223463702530,atzsungi,1159960772249817089,2,0.05
248,rebelwithajust,65011165,SkyNews,7587032,2,0.05
249,diplomamillu,1058232356077596672,ProtestAccess,1267532252717527041,2,0.03333333333333333
250,solitarnesque,852719365,CllrMajid,543455114,2,0.03333333333333333
251,meghavarshney8,4464513918,BJP4UP,2220938808,2,0.03333333333333333
252,beachcomber131,896691265,MortonAKlein7,874366802096263169,2,0.03333333333333333
253,fun_horse,1489567152,GOP,11134252,2,0.03333333333333333
254,ptnickb,60696595,AttorneyGriggs,145344704,2,0.03333333333333333
255,navy30vet,1226646093087285249,rdevro,25946632,2,0.03333333333333333
256,meghavarshney8,4464513918,narendramodi,18839785,2,0.03333333333333333
257,tekwhiz,157873757,margie_strike,877579574921445376,2,0.03333333333333333
258,erberriez,179766233,ProtestAccess,1267532252717527041,2,0.03333333333333333
259,solitarnesque,852719365,EricJ2016,738693925020553216,2,0.03333333333333333
260,solitarnesque,852719365,BrumLeader,4328930475,2,0.03333333333333333
261,solitarnesque,852719365,DaveThompsonCC,240274569,2,0.03333333333333333
262,capnamerica18,41151550,49ers,43403778,2,0.03333333333333333
263,thelonious1024,1242587491984486400,realDonaldTrump,25073877,2,0.03333333333333333
264,solitarnesque,852719365,A34SafetyAction,2594893630,2,0.03333333333333333
265,joebobmr,296305721,KTULNews,15145111,2,0.03333333333333333
266,baxterbarking,1135935718122041344,MayorKincannon,1191933170683383809,2,0.03333333333333333
267,tekwhiz,157873757,ResisterChic,1194152189142417408,2,0.03333333333333333
268,tekwhiz,157873757,SKVL75,342383454,2,0.03333333333333333
269,navy30vet,1226646093087285249,michaelgartland,214140713,2,0.03333333333333333
270,jenniferclmn,2218000892,Shermichael_,96150201,2,0.03333333333333333
271,jenniferclmn,2218000892,TheRickWilson,19084896,2,0.03333333333333333
272,jenniferclmn,2218000892,gtconway3d,471677441,2,0.03333333333333333
273,jenniferclmn,2218000892,joncoopertweets,27493883,2,0.03333333333333333
274,jnana108,138254233,RepStefanik,2962813893,2,0.03333333333333333
275,tekwhiz,157873757,SmackeyCracks,577126967,2,0.03333333333333333
276,jenniferclmn,2218000892,mayaharris_,2314055840,2,0.03333333333333333
277,jenniferclmn,2218000892,rickwtyler,261330050,2,0.03333333333333333
278,tekwhiz,157873757,Missin_Florida,1080406804545327104,2,0.03333333333333333
279,navy30vet,1226646093087285249,joshgerstein,64916983,2,0.03333333333333333
280,readergirl1459,3240534250,loveyourselfno2,1128800531638624258,2,0.03333333333333333
281,voice_4truth,1260335289165373442,nypost,17469289,2,0.03333333333333333
282,navy30vet,1226646093087285249,graham_rayman,4583220923,2,0.03333333333333333
283,jenniferclmn,2218000892,MittRomney,50055701,2,0.03333333333333333
284,peace4me,22025879,WNBA,17159397,2,0.03333333333333333
285,tekwhiz,157873757,Winners786,2266845013,2,0.03333333333333333
286,tekwhiz,157873757,garym27,425286098,2,0.03333333333333333
287,pdxntr,2842788176,patagonia,16191793,2,0.03333333333333333
288,pborg312,41004749,realDonaldTrump,25073877,2,0.03333333333333333
289,anonhoosier13,1249003384293687298,parscale,17685258,2,0.03333333333333333
290,anonhoosier13,1249003384293687298,realDonaldTrump,25073877,2,0.03333333333333333
291,sgv_stark,885791394484191232,realDonaldTrump,25073877,2,0.03333333333333333
292,capnamerica18,41151550,DavidJHarrisJr,3530404094,2,0.03333333333333333
293,rlcassidy,8705342,PublixHelps,570873368,2,0.03333333333333333
294,navy30vet,1226646093087285249,propublica,14606079,2,0.03333333333333333
295,joebobmr,296305721,OANN,1209936918,2,0.03333333333333333
296,erberriez,179766233,SimoneReports,349967181,2,0.03333333333333333
297,jenniferclmn,2218000892,JoeBiden,939091,2,0.03333333333333333
298,capnamerica18,41151550,dbongino,232901331,2,0.03333333333333333
299,jenniferclmn,2218000892,MSNBC,2836421,2,0.03333333333333333
300,solitarnesque,852719365,andy4wm,771271201419386880,2,0.03333333333333333
301,amnestyipswich,1207599834,SoundCityIps,1154063442745143297,2,0.03333333333333333
302,solitarnesque,852719365,birmingham_live,12870772,2,0.03333333333333333
303,navy30vet,1226646093087285249,RosaGoldensohn,838647265,2,0.03333333333333333
304,navy30vet,1226646093087285249,NYCMayor,19834403,2,0.03333333333333333
305,afeduptaxpayer,66236946,NikkiStix55,2797648033,2,0.03333333333333333
306,blisss4life,2721530404,Respect_Ability,1531117615,2,0.03333333333333333
307,miggie7,19151530,IvankaTrump,52544275,2,0.03333333333333333
308,blisss4life,2721530404,paulinepark,40717489,2,0.03333333333333333
309,darryldclayton,721353507,RealKHiveQueenB,1725557280,2,0.03333333333333333
310,miggie7,19151530,GOPLeader,19739126,2,0.03333333333333333
311,hawkhopkins12,2388128330,_SJPeace_,716432228,2,0.03333333333333333
312,info4u2know,47725408,politicususa,14792049,2,0.03333333333333333
313,hawkhopkins12,2388128330,TRCdocumentary,38217150,2,0.03333333333333333
314,boy_inthe_city,39279347,DKnight10000,877208253461090305,2,0.03333333333333333
315,boy_inthe_city,39279347,realDonaldTrump,25073877,2,0.03333333333333333
316,hawkhopkins12,2388128330,Blklivesmatter,1604931252,2,0.03333333333333333
317,leftlaneaddict,508372965,iamcardib,866953267,2,0.03333333333333333
318,jphoganorg,37222728,JoeBiden,939091,2,0.03333333333333333
319,nobodyfvcking,1015074175860424706,YourAnonNews,279390084,2,0.03333333333333333
320,praxisimpossibl,2805891835,BernieSanders,216776631,2,0.03333333333333333
321,hcs719,25154228,KLoeffler,29495695,2,0.03333333333333333
322,solitarnesque,852719365,mickattheherald,1109125117,2,0.03333333333333333
323,dcfairbank,55679493,nytimes,807095,2,0.03333333333333333
324,polls_unbiased,1260414789895028737,CNN,759251,2,0.03333333333333333
325,navy30vet,1226646093087285249,J__Velasquez,2325548840,2,0.03333333333333333
326,politicalvoic10,1276284138258120705,kanyewest,169686021,2,0.03333333333333333
327,navy30vet,1226646093087285249,MonaChalabi,491631309,2,0.03333333333333333
328,flipkoin2,1201532829860892673,SammyBytes,2905260526,2,0.03333333333333333
329,djvesper,37290928,SenatorLoeffler,1200451909406121984,2,0.03333333333333333
330,navy30vet,1226646093087285249,ContiCook,2898743100,2,0.03333333333333333
331,praxisforall,1091105048459968514,NYPDShea,2801780500,2,0.03333333333333333
332,nancylevine,27282113,MLB,18479513,2,0.03333333333333333
333,dcfairbank,55679493,johnsonjakep,2478261680,2,0.03333333333333333
334,dcfairbank,55679493,commondreams,14296273,2,0.03333333333333333
335,masonlakephoto,1255302918,OregonGovBrown,3023272478,2,0.03333333333333333
336,dcfairbank,55679493,ACLU,13393052,2,0.03333333333333333
337,pmlegend,18684731,JohnEdwards33,316033600,2,0.03333333333333333
338,yoksig,824903725,vegix,168321389,2,0.03333333333333333
339,booksnends,1449251635,WhiteHouse,1323730225067339784,2,0.03333333333333333
340,allworld_gt,528706468,realDonaldTrump,25073877,2,0.03333333333333333
341,formergoper,745797379262119941,realDonaldTrump,25073877,2,0.03333333333333333
342,wokechiweenie,489131907,amazon,20793816,2,0.03333333333333333
343,ericvblanchard,825078577154650112,realDonaldTrump,25073877,2,0.03333333333333333
344,f1qdl5eee8qjso3,1238478454842183682,JoeBiden,939091,2,0.03333333333333333
345,amnestyipswich,1207599834,ipswich_library,3522129862,2,0.03333333333333333
346,amnestyipswich,1207599834,ipswichcm,3651788423,2,0.03333333333333333
347,amnestyipswich,1207599834,ipswichstar24,25309633,2,0.03333333333333333
348,amnestyipswich,1207599834,stephen_skeet,732660103904661505,2,0.03333333333333333
349,amnestyipswich,1207599834,ybm_ybm,2180110559,2,0.03333333333333333
350,stephen_manion,979634640,WhiteHouse,1323730225067339784,2,0.03333333333333333
351,navy30vet,1226646093087285249,aaronnarraph,828445012304265219,2,0.03333333333333333
352,wokechiweenie,489131907,JoeBiden,939091,2,0.03333333333333333
353,kempbadforga,2800566274,FoxNews,1367531,2,0.03333333333333333
354,longin4reagan,534091198,JoeBiden,939091,2,0.03333333333333333
355,caedusj,1199839974683631616,GovInslee,1077214808,2,0.03333333333333333
356,mfreeman_atased,1160331909664165888,GOPconvention,110924703,2,0.03333333333333333
357,navy30vet,1226646093087285249,alykatzz,46877654,2,0.03333333333333333
358,soloyochapin,93071854,WhiteHouse,1323730225067339784,2,0.03333333333333333
359,soloyochapin,93071854,JoeBiden,939091,2,0.03333333333333333
360,survivor_johns,459084679,BoSnerdley,466864852,2,0.03333333333333333
361,survivor_johns,459084679,Blklivesmatter,1604931252,2,0.03333333333333333
362,amnestyipswich,1207599834,Jane_Basham,268447012,2,0.03333333333333333
363,amnestyipswich,1207599834,IpsBuddhist,4817035061,2,0.03333333333333333
364,wokechiweenie,489131907,GovWhitmer,102071743,2,0.03333333333333333
365,alphaomegaatoz,26871459,realDonaldTrump,25073877,2,0.03333333333333333
366,navy30vet,1226646093087285249,THECITYNY,1043143916340559874,2,0.03333333333333333
367,mollysmcdonough,17434625,realDonaldTrump,25073877,2,0.03333333333333333
368,francaisfarage,860485060390252545,RocketandJasper,1113235224350076928,2,0.03333333333333333
369,francaisfarage,860485060390252545,SkyNews,7587032,2,0.03333333333333333
370,soloyochapin,93071854,the_resistor,1225147380284018688,2,0.03333333333333333
371,soloyochapin,93071854,seanhannity,41634520,2,0.03333333333333333
372,navy30vet,1226646093087285249,TheJusticeDept,73181712,2,0.03333333333333333
373,rwtrollpatrol,715617989656051712,realDonaldTrump,25073877,2,0.03333333333333333
374,navy30vet,1226646093087285249,ToddMaisel,606420660,2,0.03333333333333333
375,amnestyipswich,1207599834,BMLnetwork,980045720253235201,2,0.03333333333333333
376,amnestyipswich,1207599834,BlackWomenLaw,1080515744323067905,2,0.03333333333333333
377,amnestyipswich,1207599834,CollisLanai,1180222616956801024,2,0.03333333333333333
378,amnestyipswich,1207599834,Franstine_Jones,2211314174,2,0.03333333333333333
379,patriach2051,1194806836437774336,DonaldJTrumpJr,39344374,2,0.03333333333333333
380,solitarnesque,852719365,LittleNinjaUK,975395073230811136,2,0.03333333333333333
381,grahamdun,25532623,NHL,50004938,2,0.03333333333333333
382,vbelle5,37998796,Beyonce,31239408,2,0.03333333333333333
383,vbelle5,37998796,NBCNews,14173315,2,0.03333333333333333
384,vbelle5,37998796,MsLaToshaBrown,229552128,2,0.03333333333333333
385,vbelle5,37998796,MoveOn,26657119,2,0.03333333333333333
386,vbelle5,37998796,MichelleObama,409486555,2,0.03333333333333333
387,vbelle5,37998796,MeidasTouch,1243560408025198593,2,0.03333333333333333
388,vbelle5,37998796,LesterHoltNBC,25300308,2,0.03333333333333333
389,vbelle5,37998796,KPRC2,27583598,2,0.03333333333333333
390,vbelle5,37998796,JoyAnnReid,49698134,2,0.03333333333333333
